USE_LICENSE_URL,COLLECTOR_ID,GUID,SCIENTIFIC_NAME,GENUS,SPECIES,COLLECTORS,CONTINENT_OCEAN,COUNTRY,STATE_PROV,COUNTY,MIN_ELEV_IN_M,MAX_ELEV_IN_M,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ELEV_IN_M,DEPTH_IN_M,SPEC_LOCALITY,LOCALITY_REMARKS,VERBATIM_LOCALITY,VERBATIM_DATE,DAY_COLLECTED,MONTH_COLLECTED,YEAR_COLLECTED,VERBATIM_COORDINATES,ORIG_LAT_LONG_UNITS,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS,DATUM,FORMATTED_SCIENTIFIC_NAME,COLL_EVENT_REMARKS,ASSOCIATED_SPECIES,AGE,AGE_CLASS,BODY_CONDITION,BODY_WIDTH,CALCAR_LENGTH,DESCRIPTION,DIMENSIONS,EAR_FROM_NOTCH,EAR_LENGTH_MM,EMBRYO_WEIGHT,HEAD_LENGTH,HEAD_WIDTH,HEIGHT,HIND_FOOT_WITH_CLAW,HIND_FOOT_LENGTH_MM,HIND_LIMB_LENGTH,LEFT_GONAD_LENGTH,LEFT_GONAD_WIDTH,MAXIMUM_STANDARD_LENGTH,MAXIMUM_TOTAL_LENGTH,MINIMUM_STANDARD_LENGTH,MINIMUM_TOTAL_LENGTH,REPRODUCTIVE_DATA,REPRODUCTIVE_STATUS,RIGHT_GONAD_LENGTH,RIGHT_GONAD_WIDTH,SEX,STANDARD_LENGTH,TAIL_BASE_WIDTH,TAIL_CONDITION,TAIL_LENGTH,TAIL_LENGTH_MM,TOTAL_LENGTH,TOTAL_LENGTH_MM,VERBATIM_COLLECTOR,WEIGHT,BODY_WEIGHT_G,BODY_LENGTH_MM,NOTES
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230412,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,,,,,,,"Hacienda Arboleda, Indian Reservation, Santo Domingo",,"South America, Ecuador, Pichincha, Hacienda Arboleda, Indian Reservation, Santo Domingo",12/12/12,12,12,2012,0.004935604,decimal degrees,-0.39095,-79.21016667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,13 mm,13,,,,,16 mm,16,,,,,,,,nulliparous,,,,female,,,,71 mm,71,143 mm,143,,7 g,7,72,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230399,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,2589,2589,8494,8494,2589-2589,,"Aquarium, 17 km E of Tumbaco",, Ecuador; Provincia Pichincha;  Tumbaco;  17 km E of Tumbaco; S 00° 14.875'; 78° 21.421'; 8494ft,11/6/12,6,11,2012,0.003163937,decimal degrees,-0.247916667,-78.35701667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,18 mm,18,,,,,,,,nulliparous,,,,female,,,,68 mm,68,140 mm,140,,8.75 g,8.75,72,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233012,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3060,3060,3060,3060,3060-3060,,south of Cota Cota,,"South America, Bolivia, La Paz, south of Cota Cota",8/13/14,13,8,2014,0.243917035,decimal degrees,-16.60223333,-68.06508333,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,subadult,,,,,,13.5 mm,13.5,,,,,19.5 mm,19.5,,,,,,,,,,,,female,,,,80 mm,80,152 mm,152,,9.3 g,9.3,72,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230366,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Manabi,,16,16,54,54,16-16,,"Grainerie, ruta Portoviejo - Esmeraldas, Portoviejo",,"South America, Ecuador, Manabi, Grainerie, ruta Portoviejo - Esmeraldas, Portoviejo",11/30/12,30,11,2012,0.010607214,decimal degrees,-0.850316667,-80.164,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,14 mm,14,,,,,17 mm,17,,,,,,,,"testes abdominal, 6x3",,,,male,,,,65 mm,65,137 mm,137,,7.5 g,7.5,72,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR136,MVZ:Mamm:230620,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,New Hampshire,Grafton County,141,141,141,141,141-141,,Piermont,,"North America, United States, New Hampshire, Grafton County, Piermont",7/16/12,16,7,2012,43.97281/-72.09393,decimal degrees,43.97281,-72.09393,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,18 mm,18,,,,,,,,parous,,,,female,,,,65 mm,65,138 mm,138,,11 g,11,73,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS098,MVZ:Mamm:230514,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,Canada,Alberta,Sturgeon County,623,623,2044,2044,623-623,,"Range Road 231 and north of Alberta 643, Gibbons",Cow farm,"Canada; Alberta; Sturgeon Co.;Range Road 231 and north of Alberta 643, Gibbons; Cow farm; 53° 50.579'; 113° 17.996'; 2044ft",7/27/12,27,7,2012,53.8429833333/-113.2999333333,decimal degrees,53.84298333,-113.2999333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13 mm,13,,,,,17.9 mm,17.9,,,,,,,,nulliparous,,,,female,,,,72 mm,72,145.5 mm,145.5,,8.9 g,8.9,73.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR117,MVZ:Mamm:230598,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Florida,Marion County,16,16,16,16,16-16,,Ocala,,"North America, United States, Florida, Marion County, Ocala",5/25/12,25,5,2012,29.10066/-82.14192,decimal degrees,29.10066,-82.14192,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,17.5 mm,17.5,,,,,,,,"lactating, parous",,,,female,,,,74 mm,74,148 mm,148,,12 g,12,74,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230343,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Cotopaxi,,2872,2872,9424,9424,2872-2872,,"Chicken farm, Saquisili, Latacunga",,"South America, Ecuador, Cotopaxi, Chicken farm, Saquisili, Latacunga",11/17/12,17,11,2012,0.010969227,decimal degrees,-0.862666667,-78.64425,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,11 mm,11,,,,,16 mm,16,,,,,,,,nulliparous,,,,female,,,,70 mm,70,144 mm,144,,9.5 g,9.5,74,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS196,MVZ:Mamm:230527,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Arizona,Pima County,690,690,2264,2264,690-690,,2509 W. Zinnia Ave,Pet Motel,United States; Arizona; Pima Co.; 2509 W. Zinnia Ave; Pet Motel; 32° 17.433'; 111° 01.248'; 2264ft,9/19/12,19,9,2012,32.29055/-111.0208,decimal degrees,32.29055,-111.0208,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,subadult,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,nulliparous,,,,female,,,,84 mm,84,158 mm,158,,11.7 g,11.7,74,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS086,MVZ:Mamm:230453,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,Canada,Alberta,,702,702,2303,2303,702-702,,"Edmonton Capital Region; 6423 118 St NW, Edmonton",U of Aberta farm facility,Canada; Alberta; Edmonton Co.; 6423 118 St NW; U of Aberta farm facility; 53° 30.062'; 113° 32.082'; 2303ft,7/24/12,24,7,2012,53.5010333333/-113.5347,decimal degrees,53.50103333,-113.5347,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13 mm,13,,,,,18.5 mm,18.5,,,,,,,,nulliparous,,,,female,,,,76 mm,76,150 mm,150,,9.5 g,9.5,74,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:231379,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Rio Grande do Sul,,74,74,242,242,74-74,,Uruguaiana,Fazenda Macedo sede II,"Brazil; Rio Grande do Sul; Uruguaiana; ; Fazenda Macedo sede II; S 29 °49' 45.1"" ; 57° 11' 59.8""; 242ft",6/5/13,5,6,2013,0.521463811,decimal degrees,-29.82416667,-57.19316667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,11 mm,11,,,,,15 mm,15,,,,,,,,parous,,,,female,,,,58 mm,58,132 mm,132,,6.5 g,6.5,74,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS049,MVZ:Mamm:230552,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Montana,Ravalli County,1057,1057,3468,3468,1057-1057,,"Corvallis, Near 1449 Eastside Hwy",Horse Barn,"United States; Montana; Ravalli Co.; Corvallis, Near 1449 Eastside Hwy; Horse barn; 46° 20.361'; 114° 06.880'; 3468ft",6/23/12,23,6,2012,46.33935/-114.1146666667,decimal degrees,46.33935,-114.1146667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,13.5 mm,13.5,,,,,19.1 mm,19.1,,,,,,,,testes abdominal (5.5x3.5mm),,,,female,,,,78 mm,78,152 mm,152,,9.6 g,9.6,74,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230356,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Manabi,,16,16,54,54,16-16,,"Grainerie, Calceta, Portoviejo",,"South America, Ecuador, Manabi, Grainerie, Calceta, Portoviejo",11/30/12,30,11,2012,0.010607214,decimal degrees,-0.850316667,-80.164,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,subadult,,,,,,11 mm,11,,,,,17 mm,17,,,,,,,,"testes abdominal, 6x3mm",,,,male,,,,51 mm,51,125 mm,125,,10.5 g,10.5,74,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR140,MVZ:Mamm:230621,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,New Hampshire,Grafton County,141,141,141,141,141-141,,Piermont,,"North America, United States, New Hampshire, Grafton County, Piermont",7/21/12,21,7,2012,43.97281/-72.09393,decimal degrees,43.97281,-72.09393,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,"testes scrotal, L=8mm",,,,male,,,,77 mm,77,151 mm,151,,14 g,14,74,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233001,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3866,3866,3866,3866,3866-3866,,east of Cota Cota,"includes a food store, school, and donkey hay stack at these coordinates","South America, Bolivia, La Paz, east of Cota Cota",8/12/14,12,8,2014,0.243258434,decimal degrees,-16.54768333,-68.02511667,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,12.9 mm,12.9,,,,,18.5 mm,18.5,,,,,,,,testis 5x3mm,,,,male,,,,77.5 mm,77.5,152 mm,152,,9.5 g,9.5,74.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233002,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3866,3866,3866,3866,3866-3866,,east of Cota Cota,"includes a food store, school, and donkey hay stack at these coordinates","South America, Bolivia, La Paz, east of Cota Cota",8/12/14,12,8,2014,0.243258434,decimal degrees,-16.54768333,-68.02511667,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,18 mm,18,,,,,,,,nulliparous,,,,female,,,,82 mm,82,157 mm,157,,10.4 g,10.4,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR150,MVZ:Mamm:230631,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Pennsylvania,Lehigh County,182,182,182,182,182-182,,Fogelsville,,"North America, United States, Pennsylvania, Lehigh County, Fogelsville",7/31/12,31,7,2012,40.59571/-75.65891,decimal degrees,40.59571,-75.65891,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,19 mm,19,,,,,,,,parous,,,,female,,,,80 mm,80,155 mm,155,,11.88 g,11.88,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230355,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Manabi,,16,16,54,54,16-16,,"Grainerie, Calceta, Portoviejo",,"South America, Ecuador, Manabi, Grainerie, Calceta, Portoviejo",11/30/12,30,11,2012,0.010607214,decimal degrees,-0.850316667,-80.164,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,17 mm,17,,,,,,,,"pregnant, embryos 2R 3L",pregnant,,,female,,,,71 mm,71,146 mm,146,,13.5 g,13.5,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS082,MVZ:Mamm:230515,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,Canada,Alberta,Strathcona County,755,755,2477,2477,755-755,,"Range Road 233 and North of Township Rd. 512, Sherwood Park",Cow farm,"Canada; Alberta; Strathcona Co.;Range Road 233 and North of Township Rd. 512, Sherwood Park; Cow farm; 53° 24.522'; 113° 19.141'; 2477ft",7/23/12,23,7,2012,53.4087/-113.3190166667,decimal degrees,53.4087,-113.3190167,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13.5 mm,13.5,,,,,18 mm,18,,,,,,,,,,,,female,,,,85 mm,85,160 mm,160,,12.6 g,12.6,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM146,MVZ:Mamm:231395,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Argentina,Buenos Aires,,132,132,433,433,132-132,,"Balcarce, Ruta 226",Instituto tecnologico Agropecuário - sunflower,Argentina; Buenos Aires; Balcarce; Ruta 226; Instituto tecnologico Agropecuário - sunflower; S 37 °45.634' ; 58° 17.930'; 433,4/4/13,4,4,2013,37.7605666667/-58.2988333333,decimal degrees,-37.76056667,-58.29883333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,subadult,,,,,,11 mm,11,,,,,18 mm,18,,,,,,,,abdominal; Testis (3.0 x 2.0mm),,,,male,,,,69 mm,69,144 mm,144,,8 g,8,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS591,MVZ:Mamm:233028,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,Santa Cruz,,409,409,409,409,409-409,,Rice storage N of Santa Cruz de la Sierra,,"South America, Bolivia, Santa Cruz, Rice storage N of Santa Cruz de la Sierra",25-Aug-14,25,8,2014,0.280749496,decimal degrees,-17.73483333,-63.1696,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,17.4 mm,17.4,,,,,,,,scrotal testes 5.5x3.5mm,,,,male,,,,74 mm,74,149 mm,149,,11.2 g,11.2,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230405,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,2450,2450,2450,2450,2450-2450,,"Chicken farm, outside Puembo, Tumbaco",, Ecuador; Provincia Pichincha;  Tumbaco;  17 km E of Tumbaco; S 00° 14.875'; 78° 21.421'; 8494ft,11/10/12,10,11,2012,0.002275156,decimal degrees,0.178269444,78.35483333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,11 mm,11,,,,,15 mm,15,,,,,,,,"testes abdominal, 5x2 mm",,,,male,,,,66 mm,66,141 mm,141,,8 g,8,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230364,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Manabi,,73,73,241,241,73-73,,"Grainerie, ruta Portoviejo - Esmeraldas, Portoviejo",,"South America, Ecuador, Manabi, Grainerie, ruta Portoviejo - Esmeraldas, Portoviejo",11/29/12,29,11,2012,0.01342221,decimal degrees,-1.0808,-80.52325,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,12 mm,12,,,,,19 mm,19,,,,,,,,"testes abdominal, 7x3mm",,,,male,,,,69 mm,69,144 mm,144,,9.5 g,9.5,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM051,MVZ:Mamm:230349,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Manabi,,18,18,60,60,18-18,,"Chicken farm, Calceta, Portoviejo",,"South America, Ecuador, Manabi, Chicken farm, Calceta, Portoviejo",11/27/12,27,11,2012,0.011019027,decimal degrees,-0.883,-80.13411667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,14 mm,14,,,,,,,,"testes abdominal, 8x3 mm",,,,male,,,,79 mm,79,154 mm,154,,14 g,14,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM161,MVZ:Mamm:231363,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Parana,,508,508,1668,1668,508-508,,Maringa,Rua Acopiara,"Brazil; Paraná; Maringá; ; Rua Acopiara; S 23 °23' 09.3"" ; 51° 54' 49.5""; 1668ft",5/23/13,23,5,2013,0.450503935,decimal degrees,-23.38483333,-51.90816667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,15 mm,15,,,,,18 mm,18,,,,,,,,testes scrotal,,,,male,,,,,,,140,,14 g,14,75,TAIL_BROKEN_65_MM
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR148,MVZ:Mamm:230628,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Pennsylvania,Bucks County,169,169,169,169,169-169,,Quakertown,,"North America, United States, Pennsylvania, Bucks County",7/31/12,31,7,2012,40.45099/-75.40128,decimal degrees,40.45099,-75.40128,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,"testes scrotal, L=8mm",,,,male,,,,86 mm,86,161 mm,161,,13.25 g,13.25,75,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR132,MVZ:Mamm:230614,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Georgia,Oconee County,230,230,230,230,230-230,,"1020 Pembrook Ln, Watkinsville",,"North America, United States, Georgia, Oconee County, 1020 Pembrook Ln, Watkinsville",7/12/12,12,7,2012,33.8437/-83.33744,decimal degrees,33.8437,-83.33744,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,17.5 mm,17.5,,,,,,,,parous,,,,female,,,,75 mm,75,150.5 mm,150.5,,11 g,11,75.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR123,MVZ:Mamm:230612,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Georgia,Madison County,251,251,251,251,251-251,,Hull,,"North America, United States, Georgia, Madison County, Hull",5/31/12,31,5,2012,34.0989/-83.3454,decimal degrees,34.0989,-83.3454,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,17.5 mm,17.5,,,,,,,,"testes scrotal, length 7mm",,,,male,,,,76 mm,76,151.5 mm,151.5,,11 g,11,75.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230392,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,3090,3090,10138,10138,3090-3090,,"Cattle farm, Vallesito de Rumipamba, Quito",,"South America, Ecuador, Pichincha, Cattle farm, Vallesito de Rumipamba, Quito",11/24/12,24,11,2012,0.005693308,decimal degrees,-0.446483333,-78.42248333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,12 mm,12,,,,,19 mm,19,,,,,,,,nulliparous,,,,female,,,,72 mm,72,148 mm,148,,8 g,8,76,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM114,MVZ:Mamm:231400,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Argentina,Buenos Aires,,210,210,689,689,210-210,,"Tandil, Ruta 226",Horse farm,Argentina; Buenos Aires; Tandil; Ruta 226; Horse farm; S 37 °19.651' ; 59° 05.004'; 689ft,2/3/13,3,2,2013,0.63177672,decimal degrees,-37.32751667,-59.0834,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,scrotal,,,,male,,,,91 mm,91,167 mm,167,,12.5 g,12.5,76,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM294,MVZ:Mamm:231349,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Brazil,Distrito Federal,,1263,1263,4145,4145,1263-1263,,Brasilia,Horse farm,"Brazil; Distrito Federal; Brasília; ; Horse farm; S 15 °34' 50.2"" ; 48° 01' 04.3""; 4145ft",9/24/13,24,9,2013,0.324362036,decimal degrees,-15.575,-48.01733333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,18 mm,18,,,,,,,,testes abdominal; testis (8x4mm),,,,male,,,,75 mm,75,151 mm,151,,11 g,11,76,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS019,MVZ:Mamm:230580,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,806,806,2645,2645,806-806,,Near 3320 E and 2620 S,Red small barn,United States; Utah; Washington Co.; Near 3320 E. 2620 south; Red small barn; 37° 03.825'; 113° 31.340'; 2645ft,6/11/12,11,6,2012,37.06375/-113.5223333333,decimal degrees,37.06375,-113.5223333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.1 mm,14.1,,,,,17.4 mm,17.4,,,,,,,,testes scrotal (7.5x4.5mm),,,,male,,,,74.5 mm,74.5,151 mm,151,,11 g,11,76.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR108,MVZ:Mamm:230591,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Florida,Alachua County,40,40,40,40,40-40,,Shaw & Shaw Farm,,"North America, United States, Florida, Alachua County, Alachua",5/18/12,18,5,2012,29.762089/-82.490252,decimal degrees,29.67445,-82.33093333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,nulliparous,,,,female,,,,75 mm,75,152 mm,152,,13 g,13,77,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR159,MVZ:Mamm:230641,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Virginia,Henrico County,75,75,75,75,75-75,,Glen Allen,,"North America, United States, Virginia, Henrico County, Glen Allen",8/9/12,9,8,2012,37.74117/-77.57546,decimal degrees,37.74117,-77.57546,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,parous,,,,female,,,,78 mm,78,155 mm,155,,14.75 g,14.75,77,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:231420,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Argentina,Chubut,,3,3,10,10,3-Mar,,"Gaiman, La Angostura",Farm,"Argentina; Chubut; Gaiman; La Angostura; Farm; S 43 °19'51.2"" ; 65° 28'58.3""; 10ft",3/8/13,8,3,2013,0.661692011,decimal degrees,-43.32516667,-65.47633333,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,12 mm,12,,,,,17 mm,17,,,,,,,,pregnant,pregnant,,,female,,,,75 mm,75,152 mm,152,,10 g,10,77,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230407,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,2421,2421,7943,7943,2421-2421,," Chicken farm, Puembo, Tumbaco",,Ecuador; Provincia Pichincha; Tumbaco; Puembo; S 00° 11.754'; 78° 22.063'; 7943ft,11/10/12,10,11,2012,0.002499754,decimal degrees,-0.1959,-78.36771667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,18 mm,18,,,,,17 mm,17,,,,,,,,"pregnant, embryos 1R 2L",pregnant,,,female,,,,75 mm,75,152 mm,152,,10.5 g,10.5,77,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230334,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Cotopaxi,,2973,2973,9755,9755,2973-2973,,"Chicken farm, Alaques, Latacunga",,Ecuador; Provincia Cotopaxi; Latacunga; Alaques; S 00° 52.413'; 78° 36.425'; 9755ft,11/15/12,15,11,2012,0.011112866,decimal degrees,-0.87355,-78.60708333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,testes abdominal,,,,male,,,,73 mm,73,150 mm,150,,7 g,7,77,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230362,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Manabi,,100,100,327,327,100-100,,"Cornmill, ruta Portoviejo - Esmeraldas, Portoviejo",,"South America, Ecuador, Manabi, Cornmill, ruta Portoviejo - Esmeraldas, Portoviejo",11/28/12,28,11,2012,0.013401843,decimal degrees,-1.079383333,-80.53991667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,12 mm,12,,,,,18 mm,18,,,,,,,,"testes abdominal, 3x2 mm",,,,male,,,,66 mm,66,143 mm,143,,7.75 g,7.75,77,
